x1,x2,x3,x4,x5
0.5577433574944735,0.02500717155635357,0.7278205882757902,0.9601747272536159,0.42758848145604134
0.10310740675777197,0.04472316149622202,0.7278205882757902,0.9601747272536159,0.42758848145604134
0.10310740675777197,0.02500717155635357,0.3038579598069191,0.9601747272536159,0.42758848145604134
0.10310740675777197,0.02500717155635357,0.7278205882757902,0.37101409677416086,0.42758848145604134
0.10310740675777197,0.02500717155635357,0.7278205882757902,0.9601747272536159,0.02618204802274704
0.5577433574944735,0.04472316149622202,0.3038579598069191,0.37101409677416086,0.02618204802274704
0.4645578917115927,0.8310889219865203,0.16898678801953793,0.07444781251251698,0.07344183884561062
0.9155286597087979,0.8310889219865203,0.16898678801953793,0.07444781251251698,0.07344183884561062
0.4645578917115927,0.5027724225074053,0.16898678801953793,0.07444781251251698,0.07344183884561062
0.4645578917115927,0.8310889219865203,0.08772295620292425,0.07444781251251698,0.07344183884561062
0.4645578917115927,0.8310889219865203,0.16898678801953793,0.14500885270535946,0.07344183884561062
0.4645578917115927,0.8310889219865203,0.16898678801953793,0.07444781251251698,0.3849045652896166
0.9155286597087979,0.5027724225074053,0.08772295620292425,0.14500885270535946,0.3849045652896166
0.683212517760694,0.3714491641148925,0.922831199131906,0.5130650270730257,0.5798531612381339
0.33031073585152626,0.3714491641148925,0.922831199131906,0.5130650270730257,0.5798531612381339
0.683212517760694,0.3372085439041257,0.922831199131906,0.5130650270730257,0.5798531612381339
0.683212517760694,0.3714491641148925,0.9433354875072837,0.5130650270730257,0.5798531612381339
0.683212517760694,0.3714491641148925,0.922831199131906,0.575926223769784,0.5798531612381339
0.683212517760694,0.3714491641148925,0.922831199131906,0.5130650270730257,0.869958782568574
0.33031073585152626,0.3372085439041257,0.9433354875072837,0.575926223769784,0.869958782568574
0.7159123970195651,0.7432941123843193,0.22067385539412498,0.9314664518460631,0.2490475084632635
0.38811191730201244,0.7432941123843193,0.22067385539412498,0.9314664518460631,0.2490475084632635
0.7159123970195651,0.7581837140023708,0.22067385539412498,0.9314664518460631,0.2490475084632635
0.7159123970195651,0.7432941123843193,0.7326686782762408,0.9314664518460631,0.2490475084632635
0.7159123970195651,0.7432941123843193,0.22067385539412498,0.9734942531213164,0.2490475084632635
0.7159123970195651,0.7432941123843193,0.22067385539412498,0.9314664518460631,0.3366638645529747
0.38811191730201244,0.7581837140023708,0.7326686782762408,0.9734942531213164,0.3366638645529747
0.4347581285983324,0.20944126695394516,0.9961248310282826,0.4927318161353469,0.724575518630445
0.8660339107736945,0.20944126695394516,0.9961248310282826,0.4927318161353469,0.724575518630445
0.4347581285983324,0.08201115857809782,0.9961248310282826,0.4927318161353469,0.724575518630445
0.4347581285983324,0.20944126695394516,0.3617440117523074,0.4927318161353469,0.724575518630445
0.4347581285983324,0.20944126695394516,0.9961248310282826,0.3096657497808337,0.724575518630445
0.4347581285983324,0.20944126695394516,0.9961248310282826,0.4927318161353469,0.9143542647361755
0.8660339107736945,0.08201115857809782,0.3617440117523074,0.3096657497808337,0.9143542647361755
0.014712582342326641,0.9032145449891686,0.4299744116142392,0.5972088482230902,0.7764684082940221
0.7230867817997932,0.9032145449891686,0.4299744116142392,0.5972088482230902,0.7764684082940221
0.014712582342326641,0.6219771653413773,0.4299744116142392,0.5972088482230902,0.7764684082940221
0.014712582342326641,0.9032145449891686,0.02795226499438286,0.5972088482230902,0.7764684082940221
0.014712582342326641,0.9032145449891686,0.4299744116142392,0.20562424138188362,0.7764684082940221
0.014712582342326641,0.9032145449891686,0.4299744116142392,0.5972088482230902,0.5553260985761881
0.7230867817997932,0.6219771653413773,0.02795226499438286,0.20562424138188362,0.5553260985761881
0.8586189616471529,0.4254820952191949,0.6618471182882786,0.034020667895674706,0.25187623873353004
0.031053521670401096,0.4254820952191949,0.6618471182882786,0.034020667895674706,0.25187623873353004
0.8586189616471529,0.2885604118928313,0.6618471182882786,0.034020667895674706,0.25187623873353004
0.8586189616471529,0.4254820952191949,0.875679787248373,0.034020667895674706,0.25187623873353004
0.8586189616471529,0.4254820952191949,0.6618471182882786,0.5110378339886665,0.25187623873353004
0.8586189616471529,0.4254820952191949,0.6618471182882786,0.034020667895674706,0.19563844986259937
0.031053521670401096,0.2885604118928313,0.875679787248373,0.5110378339886665,0.19563844986259937
0.9422531081363559,0.7654675608500838,0.8022433184087276,0.18763949442654848,0.44225852005183697
0.3072477439418435,0.7654675608500838,0.8022433184087276,0.18763949442654848,0.44225852005183697
0.9422531081363559,0.6389101129025221,0.8022433184087276,0.18763949442654848,0.44225852005183697
0.9422531081363559,0.7654675608500838,0.2403853191062808,0.18763949442654848,0.44225852005183697
0.9422531081363559,0.7654675608500838,0.8022433184087276,0.01970063243061304,0.44225852005183697
0.9422531081363559,0.7654675608500838,0.8022433184087276,0.18763949442654848,0.7808205168694258
0.3072477439418435,0.6389101129025221,0.2403853191062808,0.01970063243061304,0.7808205168694258
0.16109037585556507,0.28175128158181906,0.03960877377539873,0.6264360891655087,0.966973221860826
0.9386120587587357,0.28175128158181906,0.03960877377539873,0.6264360891655087,0.966973221860826
0.16109037585556507,0.45863925758749247,0.03960877377539873,0.6264360891655087,0.966973221860826
0.16109037585556507,0.28175128158181906,0.8535543484613299,0.6264360891655087,0.966973221860826
0.16109037585556507,0.28175128158181906,0.03960877377539873,0.7011062921956182,0.966973221860826
0.16109037585556507,0.28175128158181906,0.03960877377539873,0.6264360891655087,0.4838771279901266
0.9386120587587357,0.45863925758749247,0.8535543484613299,0.7011062921956182,0.4838771279901266
0.27229709457606077,0.6035801749676466,0.6062474297359586,0.2758653350174427,0.5319964485242963
0.5815536743029952,0.6035801749676466,0.6062474297359586,0.2758653350174427,0.5319964485242963
0.27229709457606077,0.9948450494557619,0.6062474297359586,0.2758653350174427,0.5319964485242963
0.27229709457606077,0.6035801749676466,0.5048547945916653,0.2758653350174427,0.5319964485242963
0.27229709457606077,0.6035801749676466,0.6062474297359586,0.7836642730981112,0.5319964485242963
0.27229709457606077,0.6035801749676466,0.6062474297359586,0.2758653350174427,0.12459718808531761
0.5815536743029952,0.9948450494557619,0.5048547945916653,0.7836642730981112,0.12459718808531761
0.6161959636956453,0.06764688901603222,0.36058172956109047,0.8389914967119694,0.05683514103293419
0.16430062614381313,0.06764688901603222,0.36058172956109047,0.8389914967119694,0.05683514103293419
0.6161959636956453,0.15736146736890078,0.36058172956109047,0.8389914967119694,0.05683514103293419
0.6161959636956453,0.06764688901603222,0.3992502801120281,0.8389914967119694,0.05683514103293419
0.6161959636956453,0.06764688901603222,0.36058172956109047,0.49582783691585064,0.05683514103293419
0.6161959636956453,0.06764688901603222,0.36058172956109047,0.8389914967119694,0.6400316096842289
0.16430062614381313,0.15736146736890078,0.3992502801120281,0.49582783691585064,0.6400316096842289
0.5856981175020337,0.5627701422199607,0.938263300806284,0.11630408372730017,0.8380702566355467
0.9817304164171219,0.5627701422199607,0.938263300806284,0.11630408372730017,0.8380702566355467
0.5856981175020337,0.40056953113526106,0.938263300806284,0.11630408372730017,0.8380702566355467
0.5856981175020337,0.5627701422199607,0.5482438318431377,0.11630408372730017,0.8380702566355467
0.5856981175020337,0.5627701422199607,0.938263300806284,0.2684195823967457,0.8380702566355467
0.5856981175020337,0.5627701422199607,0.938263300806284,0.11630408372730017,0.043748863972723484
0.9817304164171219,0.40056953113526106,0.5482438318431377,0.2684195823967457,0.043748863972723484
0.3045964352786541,0.10847096052020788,0.2160355793312192,0.5529958894476295,0.31334791239351034
0.27242325339466333,0.10847096052020788,0.2160355793312192,0.5529958894476295,0.31334791239351034
0.3045964352786541,0.6891672946512699,0.2160355793312192,0.5529958894476295,0.31334791239351034
0.3045964352786541,0.10847096052020788,0.41923290118575096,0.5529958894476295,0.31334791239351034
0.3045964352786541,0.10847096052020788,0.2160355793312192,0.948357529938221,0.31334791239351034
0.3045964352786541,0.10847096052020788,0.2160355793312192,0.5529958894476295,0.7150824824348092
0.27242325339466333,0.6891672946512699,0.41923290118575096,0.948357529938221,0.7150824824348092
0.13065261114388704,0.7866230215877295,0.6498851450160146,0.4191915225237608,0.18574454355984926
0.1292393859475851,0.7866230215877295,0.6498851450160146,0.4191915225237608,0.18574454355984926
0.13065261114388704,0.23306365218013525,0.6498851450160146,0.4191915225237608,0.18574454355984926
0.13065261114388704,0.7866230215877295,0.19113878440111876,0.4191915225237608,0.18574454355984926
0.13065261114388704,0.7866230215877295,0.6498851450160146,0.5356753086671233,0.18574454355984926
0.13065261114388704,0.7866230215877295,0.6498851450160146,0.4191915225237608,0.825033406727016
0.1292393859475851,0.23306365218013525,0.19113878440111876,0.5356753086671233,0.825033406727016
0.9744904600083828,0.26057939790189266,0.3794366680085659,0.9805771987885237,0.6608982346951962
0.6249235635623336,0.26057939790189266,0.3794366680085659,0.9805771987885237,0.6608982346951962
0.9744904600083828,0.9269553497433662,0.3794366680085659,0.9805771987885237,0.6608982346951962
0.9744904600083828,0.26057939790189266,0.8433392895385623,0.9805771987885237,0.6608982346951962
0.9744904600083828,0.26057939790189266,0.3794366680085659,0.24735535215586424,0.6608982346951962
0.9744904600083828,0.26057939790189266,0.3794366680085659,0.9805771987885237,0.43374483566731215
0.6249235635623336,0.9269553497433662,0.8433392895385623,0.24735535215586424,0.43374483566731215
0.8261905210092664,0.9284152537584305,0.019832823425531387,0.7645823480561376,0.5956657435745001
0.8385951509699225,0.9284152537584305,0.019832823425531387,0.7645823480561376,0.5956657435745001
0.8261905210092664,0.02777806017547846,0.019832823425531387,0.7645823480561376,0.5956657435745001
0.8261905210092664,0.9284152537584305,0.0400465689599514,0.7645823480561376,0.5956657435745001
0.8261905210092664,0.9284152537584305,0.019832823425531387,0.7208685744553804,0.5956657435745001
0.8261905210092664,0.9284152537584305,0.019832823425531387,0.7645823480561376,0.6054592272266746
0.8385951509699225,0.02777806017547846,0.0400465689599514,0.7208685744553804,0.6054592272266746
0.04509730264544487,0.4002978652715683,0.7595194624736905,0.32782858330756426,0.12014537956565619
0.40724202804267406,0.4002978652715683,0.7595194624736905,0.32782858330756426,0.12014537956565619
0.04509730264544487,0.8202292677015066,0.7595194624736905,0.32782858330756426,0.12014537956565619
0.04509730264544487,0.4002978652715683,0.9269266240298748,0.32782858330756426,0.12014537956565619
0.04509730264544487,0.4002978652715683,0.7595194624736905,0.058509690687060356,0.12014537956565619
0.04509730264544487,0.4002978652715683,0.7595194624736905,0.32782858330756426,0.15142663475126028
0.40724202804267406,0.8202292677015066,0.9269266240298748,0.058509690687060356,0.15142663475126028
0.4023897694423795,0.7064978564158082,0.3261582227423787,0.7077266685664654,0.380779099650681
0.050435164012014866,0.7064978564158082,0.3261582227423787,0.7077266685664654,0.380779099650681
0.4023897694423795,0.35250474233180285,0.3261582227423787,0.7077266685664654,0.380779099650681
0.4023897694423795,0.7064978564158082,0.7147169364616275,0.7077266685664654,0.380779099650681
0.4023897694423795,0.7064978564158082,0.3261582227423787,0.4575189808383584,0.380779099650681
0.4023897694423795,0.7064978564158082,0.3261582227423787,0.7077266685664654,0.2616140665486455
0.050435164012014866,0.35250474233180285,0.7147169364616275,0.4575189808383584,0.2616140665486455
0.7462351284921169,0.24622342828661203,0.578171219676733,0.1464030109345913,0.905378881841898
0.6954112723469734,0.24622342828661203,0.578171219676733,0.1464030109345913,0.905378881841898
0.7462351284921169,0.5502203200012445,0.578171219676733,0.1464030109345913,0.905378881841898
0.7462351284921169,0.24622342828661203,0.32026467751711607,0.1464030109345913,0.905378881841898
0.7462351284921169,0.24622342828661203,0.578171219676733,0.7634180011227727,0.905378881841898
0.7462351284921169,0.24622342828661203,0.578171219676733,0.1464030109345913,0.9952034251764417
0.6954112723469734,0.5502203200012445,0.32026467751711607,0.7634180011227727,0.9952034251764417
0.651005320250988,0.8685255404561758,0.25103341694921255,0.28256260696798563,0.2986790807917714
0.5227362383157015,0.8685255404561758,0.25103341694921255,0.28256260696798563,0.2986790807917714
0.651005320250988,0.09594930987805128,0.25103341694921255,0.28256260696798563,0.2986790807917714
0.651005320250988,0.8685255404561758,0.10575283970683813,0.28256260696798563,0.2986790807917714
0.651005320250988,0.8685255404561758,0.25103341694921255,0.660985067486763,0.2986790807917714
0.651005320250988,0.8685255404561758,0.25103341694921255,0.28256260696798563,0.4623967921361327
0.5227362383157015,0.09594930987805128,0.10575283970683813,0.660985067486763,0.4623967921361327
0.4946603188291192,0.3340265806764364,0.5283148493617773,0.8437688434496522,0.7921514101326466
0.23140158038586378,0.3340265806764364,0.5283148493617773,0.8437688434496522,0.7921514101326466
0.4946603188291192,0.8065013475716114,0.5283148493617773,0.8437688434496522,0.7921514101326466
0.4946603188291192,0.3340265806764364,0.9847710123285651,0.8437688434496522,0.7921514101326466
0.4946603188291192,0.3340265806764364,0.5283148493617773,0.12217683717608452,0.7921514101326466
0.4946603188291192,0.3340265806764364,0.5283148493617773,0.8437688434496522,0.7905754884704947
0.23140158038586378,0.8065013475716114,0.9847710123285651,0.12217683717608452,0.7905754884704947
0.07096029072999954,0.5279257884249091,0.08666042797267437,0.24512087553739548,0.7087561246007681
0.37337401881814003,0.5279257884249091,0.08666042797267437,0.24512087553739548,0.7087561246007681
0.07096029072999954,0.27224093582481146,0.08666042797267437,0.24512087553739548,0.7087561246007681
0.07096029072999954,0.5279257884249091,0.6548664346337318,0.24512087553739548,0.7087561246007681
0.07096029072999954,0.5279257884249091,0.08666042797267437,0.39311887603253126,0.7087561246007681
0.07096029072999954,0.5279257884249091,0.08666042797267437,0.24512087553739548,0.681058962829411
0.37337401881814003,0.27224093582481146,0.6548664346337318,0.39311887603253126,0.681058962829411
0.7895538667216897,0.050587682984769344,0.817680194042623,0.6819918230175972,0.2023524483665824
0.8807730721309781,0.050587682984769344,0.817680194042623,0.6819918230175972,0.2023524483665824
0.7895538667216897,0.5755525752902031,0.817680194042623,0.6819918230175972,0.2023524483665824
0.7895538667216897,0.050587682984769344,0.25265874713659286,0.6819918230175972,0.2023524483665824
0.7895538667216897,0.050587682984769344,0.817680194042623,0.8235451122745872,0.2023524483665824
0.7895538667216897,0.050587682984769344,0.817680194042623,0.6819918230175972,0.07185961026698351
0.8807730721309781,0.5755525752902031,0.25265874713659286,0.8235451122745872,0.07185961026698351
0.8783149644732475,0.6402985984459519,0.7085340237244964,0.5866043819114566,0.009772424586117268
0.6569603951647878,0.6402985984459519,0.7085340237244964,0.5866043819114566,0.009772424586117268
0.8783149644732475,0.47277720365673304,0.7085340237244964,0.5866043819114566,0.009772424586117268
0.8783149644732475,0.6402985984459519,0.6134542813524604,0.5866043819114566,0.009772424586117268
0.8783149644732475,0.6402985984459519,0.7085340237244964,0.3322088625282049,0.009772424586117268
0.8783149644732475,0.6402985984459519,0.7085340237244964,0.5866043819114566,0.9046003082767129
0.6569603951647878,0.47277720365673304,0.6134542813524604,0.3322088625282049,0.9046003082767129
0.22197675798088312,0.15722557250410318,0.44577609561383724,0.02533803414553404,0.5165428034961224
0.08889239653944969,0.15722557250410318,0.44577609561383724,0.02533803414553404,0.5165428034961224
0.22197675798088312,0.6870279517024755,0.44577609561383724,0.02533803414553404,0.5165428034961224
0.22197675798088312,0.15722557250410318,0.47656603064388037,0.02533803414553404,0.5165428034961224
0.22197675798088312,0.15722557250410318,0.44577609561383724,0.8885961566120386,0.5165428034961224
0.22197675798088312,0.15722557250410318,0.44577609561383724,0.02533803414553404,0.3581452155485749
0.08889239653944969,0.6870279517024755,0.47656603064388037,0.8885961566120386,0.3581452155485749
0.3295137360692024,0.9789285361766815,0.886942220851779,0.877892279997468,0.9825327377766371
0.446929226629436,0.9789285361766815,0.886942220851779,0.877892279997468,0.9825327377766371
0.3295137360692024,0.1412103148177266,0.886942220851779,0.877892279997468,0.9825327377766371
0.3295137360692024,0.9789285361766815,0.13178416341543198,0.877892279997468,0.9825327377766371
0.3295137360692024,0.9789285361766815,0.886942220851779,0.5961686866357923,0.9825327377766371
0.3295137360692024,0.9789285361766815,0.886942220851779,0.877892279997468,0.24837692361325026
0.446929226629436,0.1412103148177266,0.13178416341543198,0.5961686866357923,0.24837692361325026
0.5481150606647134,0.4426037669181824,0.14237551297992468,0.4410813841968775,0.48918294068425894
0.7989328298717737,0.4426037669181824,0.14237551297992468,0.4410813841968775,0.48918294068425894
0.5481150606647134,0.948252135887742,0.14237551297992468,0.4410813841968775,0.48918294068425894
0.5481150606647134,0.4426037669181824,0.7762445583939552,0.4410813841968775,0.48918294068425894
0.5481150606647134,0.4426037669181824,0.14237551297992468,0.18332151416689157,0.48918294068425894
0.5481150606647134,0.4426037669181824,0.14237551297992468,0.4410813841968775,0.5142996413633227
0.7989328298717737,0.948252135887742,0.7762445583939552,0.18332151416689157,0.5142996413633227
0.5325416410341859,0.6746157975867391,0.417402938939631,0.13994927518069744,0.5680799912661314
0.900484511628747,0.6746157975867391,0.417402938939631,0.13994927518069744,0.5680799912661314
0.5325416410341859,0.23670761566609144,0.417402938939631,0.13994927518069744,0.5680799912661314
0.5325416410341859,0.6746157975867391,0.9691058350726962,0.13994927518069744,0.5680799912661314
0.5325416410341859,0.6746157975867391,0.417402938939631,0.9549396885558963,0.5680799912661314
0.5325416410341859,0.6746157975867391,0.417402938939631,0.13994927518069744,0.13452753890305758
0.900484511628747,0.23670761566609144,0.9691058350726962,0.9549396885558963,0.13452753890305758
0.31394778192043304,0.1539141209796071,0.6783289164304733,0.7012414317578077,0.0930464630946517
0.34535310696810484,0.1539141209796071,0.6783289164304733,0.7012414317578077,0.0930464630946517
0.31394778192043304,0.915987242013216,0.6783289164304733,0.7012414317578077,0.0930464630946517
0.31394778192043304,0.1539141209796071,0.12152458261698484,0.7012414317578077,0.0930464630946517
0.31394778192043304,0.1539141209796071,0.6783289164304733,0.2579082911834121,0.0930464630946517
0.31394778192043304,0.1539141209796071,0.6783289164304733,0.7012414317578077,0.6183605762198567
0.34535310696810484,0.915987242013216,0.12152458261698484,0.2579082911834121,0.6183605762198567
0.23764961306005716,0.9599920846521854,0.23715508729219437,0.333092643879354,0.4078751401975751
0.2373255155980587,0.9599920846521854,0.23715508729219437,0.333092643879354,0.4078751401975751
0.23764961306005716,0.38173535373061895,0.23715508729219437,0.333092643879354,0.4078751401975751
0.23764961306005716,0.9599920846521854,0.26807573065161705,0.333092643879354,0.4078751401975751
0.23764961306005716,0.9599920846521854,0.23715508729219437,0.22613217681646347,0.4078751401975751
0.23764961306005716,0.9599920846521854,0.23715508729219437,0.333092643879354,0.9783653086051345
0.2373255155980587,0.38173535373061895,0.26807573065161705,0.22613217681646347,0.9783653086051345
0.8939951062202454,0.4925459660589695,0.983553864993155,0.7698168149217963,0.9329656027257442
0.5085214348509908,0.4925459660589695,0.983553864993155,0.7698168149217963,0.9329656027257442
0.8939951062202454,0.7163022384047508,0.983553864993155,0.7698168149217963,0.9329656027257442
0.8939951062202454,0.4925459660589695,0.6393424086272717,0.7698168149217963,0.9329656027257442
0.8939951062202454,0.4925459660589695,0.983553864993155,0.5608428753912449,0.9329656027257442
0.8939951062202454,0.4925459660589695,0.983553864993155,0.7698168149217963,0.2745763948187232
0.5085214348509908,0.7163022384047508,0.6393424086272717,0.5608428753912449,0.2745763948187232
0.8052645409479737,0.8166306931525469,0.6249264935031533,0.9909366779029369,0.8734737541526556
0.7948400722816586,0.8166306931525469,0.6249264935031533,0.9909366779029369,0.8734737541526556
0.8052645409479737,0.36351119074970484,0.6249264935031533,0.9909366779029369,0.8734737541526556
0.8052645409479737,0.8166306931525469,0.49241025280207396,0.9909366779029369,0.8734737541526556
0.8052645409479737,0.8166306931525469,0.6249264935031533,0.03239631373435259,0.8734737541526556
0.8052645409479737,0.8166306931525469,0.6249264935031533,0.9909366779029369,0.7020896403118968
0.7948400722816586,0.36351119074970484,0.49241025280207396,0.03239631373435259,0.7020896403118968
0.08666364848613739,0.3549156803637743,0.34581299126148224,0.42958446964621544,0.34826171305030584
0.4593130983412266,0.3549156803637743,0.34581299126148224,0.42958446964621544,0.34826171305030584
0.08666364848613739,0.5465381648391485,0.34581299126148224,0.42958446964621544,0.34826171305030584
0.08666364848613739,0.3549156803637743,0.5977471424266696,0.42958446964621544,0.34826171305030584
0.08666364848613739,0.3549156803637743,0.34581299126148224,0.7430985877290368,0.34826171305030584
0.08666364848613739,0.3549156803637743,0.34581299126148224,0.42958446964621544,0.060556466691195965
0.4593130983412266,0.5465381648391485,0.5977471424266696,0.7430985877290368,0.060556466691195965
0.479124897159636,0.533189888112247,0.7874750867486,0.5438269795849919,0.15082980412989855
0.06735001783818007,0.533189888112247,0.7874750867486,0.5438269795849919,0.15082980412989855
0.479124897159636,0.0007118852809071541,0.7874750867486,0.5438269795849919,0.15082980412989855
0.479124897159636,0.533189888112247,0.7606404237449169,0.5438269795849919,0.15082980412989855
0.479124897159636,0.533189888112247,0.7874750867486,0.7729224544018507,0.15082980412989855
0.479124897159636,0.533189888112247,0.7874750867486,0.5438269795849919,0.42081296537071466
0.06735001783818007,0.0007118852809071541,0.7606404237449169,0.7729224544018507,0.42081296537071466
0.6354624032974243,0.014317835681140423,0.05828727129846811,0.10716291982680559,0.6254975832998753
0.6868124771863222,0.014317835681140423,0.05828727129846811,0.10716291982680559,0.6254975832998753
0.6354624032974243,0.8389946464449167,0.05828727129846811,0.10716291982680559,0.6254975832998753
0.6354624032974243,0.014317835681140423,0.1472507379949093,0.10716291982680559,0.6254975832998753
0.6354624032974243,0.014317835681140423,0.05828727129846811,0.4518826324492693,0.6254975832998753
0.6354624032974243,0.014317835681140423,0.05828727129846811,0.10716291982680559,0.8419019812718034
0.6868124771863222,0.8389946464449167,0.1472507379949093,0.4518826324492693,0.8419019812718034
0.7306614555418491,0.8865601010620594,0.8541767913848162,0.46196987479925156,0.045170691795647144
0.5938493385910988,0.8865601010620594,0.8541767913848162,0.46196987479925156,0.045170691795647144
0.7306614555418491,0.2598155168816447,0.8541767913848162,0.46196987479925156,0.045170691795647144
0.7306614555418491,0.8865601010620594,0.4350048825144768,0.46196987479925156,0.045170691795647144
0.7306614555418491,0.8865601010620594,0.8541767913848162,0.10143431928008795,0.045170691795647144
0.7306614555418491,0.8865601010620594,0.8541767913848162,0.46196987479925156,0.37153478991240263
0.5938493385910988,0.2598155168816447,0.4350048825144768,0.10143431928008795,0.37153478991240263
0.3868240686133504,0.4106587655842304,0.11656624358147383,0.8987513557076454,0.5514542050659657
0.1520029390230775,0.4106587655842304,0.11656624358147383,0.8987513557076454,0.5514542050659657
0.3868240686133504,0.5796771086752415,0.11656624358147383,0.8987513557076454,0.5514542050659657
0.3868240686133504,0.4106587655842304,0.5325788930058479,0.8987513557076454,0.5514542050659657
0.3868240686133504,0.4106587655842304,0.11656624358147383,0.6856567291542888,0.5514542050659657
0.3868240686133504,0.4106587655842304,0.11656624358147383,0.8987513557076454,0.8872128752991557
0.1520029390230775,0.5796771086752415,0.5325788930058479,0.6856567291542888,0.8872128752991557
0.060769904404878616,0.7324837567284703,0.5499199582263827,0.0032587284222245216,0.9476241823285818
0.2588191609829664,0.7324837567284703,0.5499199582263827,0.0032587284222245216,0.9476241823285818
0.060769904404878616,0.12358020152896643,0.5499199582263827,0.0032587284222245216,0.9476241823285818
0.060769904404878616,0.7324837567284703,0.8278155019506812,0.0032587284222245216,0.9476241823285818
0.060769904404878616,0.7324837567284703,0.5499199582263827,0.8296313546597958,0.9476241823285818
0.060769904404878616,0.7324837567284703,0.5499199582263827,0.0032587284222245216,0.5277503067627549
0.2588191609829664,0.12358020152896643,0.8278155019506812,0.8296313546597958,0.5277503067627549
0.8418709160760045,0.18874327559024096,0.2958307508379221,0.5644937539473176,0.45378373470157385
0.9870424559339881,0.18874327559024096,0.2958307508379221,0.5644937539473176,0.45378373470157385
0.8418709160760045,0.7861947193741798,0.2958307508379221,0.5644937539473176,0.45378373470157385
0.8418709160760045,0.18874327559024096,0.20655600633472204,0.5644937539473176,0.45378373470157385
0.8418709160760045,0.18874327559024096,0.2958307508379221,0.38308823108673096,0.45378373470157385
0.8418709160760045,0.18874327559024096,0.2958307508379221,0.5644937539473176,0.23105058167129755
0.9870424559339881,0.7861947193741798,0.20655600633472204,0.38308823108673096,0.23105058167129755
0.9902013577520847,0.6222029430791736,0.18570810742676258,0.6571975890547037,0.2710880683735013
0.7108463114127517,0.6222029430791736,0.18570810742676258,0.6571975890547037,0.2710880683735013
0.9902013577520847,0.13703215215355158,0.18570810742676258,0.6571975890547037,0.2710880683735013
0.9902013577520847,0.6222029430791736,0.9112197235226631,0.6571975890547037,0.2710880683735013
0.9902013577520847,0.6222029430791736,0.18570810742676258,0.8976199561730027,0.2710880683735013
